iso,country,year,scenario,anomaly
SLE,Sierra Leone,2041,ssp585,2.232
SLE,Sierra Leone,2042,ssp585,2.28
SLE,Sierra Leone,2043,ssp585,2.328
SLE,Sierra Leone,2044,ssp585,2.377
SLE,Sierra Leone,2045,ssp585,2.425
SLE,Sierra Leone,2046,ssp585,2.473
SLE,Sierra Leone,2047,ssp585,2.522
SLE,Sierra Leone,2048,ssp585,2.57
SLE,Sierra Leone,2049,ssp585,2.618
SLE,Sierra Leone,2050,ssp585,2.667
SLE,Sierra Leone,2051,ssp585,2.715
SLE,Sierra Leone,2052,ssp585,2.763
SLE,Sierra Leone,2053,ssp585,2.812
SLE,Sierra Leone,2054,ssp585,2.86
SLE,Sierra Leone,2055,ssp585,2.908
SLE,Sierra Leone,2056,ssp585,2.957
SLE,Sierra Leone,2057,ssp585,3.005
SLE,Sierra Leone,2058,ssp585,3.053
SLE,Sierra Leone,2059,ssp585,3.102
SLE,Sierra Leone,2060,ssp585,3.15
SLE,Sierra Leone,2061,ssp585,3.198
SLE,Sierra Leone,2062,ssp585,3.247
SLE,Sierra Leone,2063,ssp585,3.295
SLE,Sierra Leone,2064,ssp585,3.343
SLE,Sierra Leone,2065,ssp585,3.392
SLE,Sierra Leone,2066,ssp585,3.44
SLE,Sierra Leone,2067,ssp585,3.488
SLE,Sierra Leone,2068,ssp585,3.537
SLE,Sierra Leone,2069,ssp585,3.585
SLE,Sierra Leone,2070,ssp585,3.633
SLE,Sierra Leone,2071,ssp585,3.682
SLE,Sierra Leone,2072,ssp585,3.73
SLE,Sierra Leone,2073,ssp585,3.778
SLE,Sierra Leone,2074,ssp585,3.827
SLE,Sierra Leone,2075,ssp585,3.875
SLE,Sierra Leone,2076,ssp585,3.923
SLE,Sierra Leone,2077,ssp585,3.972
SLE,Sierra Leone,2078,ssp585,4.02
SLE,Sierra Leone,2079,ssp585,4.068
SLE,Sierra Leone,2080,ssp585,4.117
SLE,Sierra Leone,2081,ssp585,4.165
SLE,Sierra Leone,2082,ssp585,4.213
SLE,Sierra Leone,2083,ssp585,4.262
SLE,Sierra Leone,2084,ssp585,4.31
SLE,Sierra Leone,2085,ssp585,4.358
SLE,Sierra Leone,2086,ssp585,4.407
SLE,Sierra Leone,2087,ssp585,4.455
SLE,Sierra Leone,2088,ssp585,4.503
SLE,Sierra Leone,2089,ssp585,4.552
SLE,Sierra Leone,2090,ssp585,4.6
SLE,Sierra Leone,2091,ssp585,4.6
SLE,Sierra Leone,2092,ssp585,4.6
SLE,Sierra Leone,2093,ssp585,4.6
SLE,Sierra Leone,2094,ssp585,4.6
SLE,Sierra Leone,2095,ssp585,4.6
SLE,Sierra Leone,2096,ssp585,4.6
SLE,Sierra Leone,2097,ssp585,4.6
SLE,Sierra Leone,2098,ssp585,4.6
SLE,Sierra Leone,2099,ssp585,4.6
SLE,Sierra Leone,2100,ssp585,4.6
LBR,Liberia,2024,ssp126,1.2
LBR,Liberia,2025,ssp126,1.25
LBR,Liberia,2026,ssp126,1.3
LBR,Liberia,2027,ssp126,1.35
LBR,Liberia,2028,ssp126,1.4
LBR,Liberia,2029,ssp126,1.45
LBR,Liberia,2030,ssp126,1.5
LBR,Liberia,2031,ssp126,1.505
LBR,Liberia,2032,ssp126,1.51
LBR,Liberia,2033,ssp126,1.515
LBR,Liberia,2034,ssp126,1.52
LBR,Liberia,2035,ssp126,1.525
LBR,Liberia,2036,ssp126,1.53
LBR,Liberia,2037,ssp126,1.535
LBR,Liberia,2038,ssp126,1.54
LBR,Liberia,2039,ssp126,1.545
LBR,Liberia,2040,ssp126,1.55
LBR,Liberia,2041,ssp126,1.555
LBR,Liberia,2042,ssp126,1.56
LBR,Liberia,2043,ssp126,1.565
LBR,Liberia,2044,ssp126,1.57
LBR,Liberia,2045,ssp126,1.575
LBR,Liberia,2046,ssp126,1.58
LBR,Liberia,2047,ssp126,1.585
LBR,Liberia,2048,ssp126,1.59
LBR,Liberia,2049,ssp126,1.595
LBR,Liberia,2050,ssp126,1.6
LBR,Liberia,2051,ssp126,1.605
LBR,Liberia,2052,ssp126,1.61
LBR,Liberia,2053,ssp126,1.615
LBR,Liberia,2054,ssp126,1.62
LBR,Liberia,2055,ssp126,1.625
LBR,Liberia,2056,ssp126,1.63
LBR,Liberia,2057,ssp126,1.635
LBR,Liberia,2058,ssp126,1.64
LBR,Liberia,2059,ssp126,1.645
LBR,Liberia,2060,ssp126,1.65
LBR,Liberia,2061,ssp126,1.655
LBR,Liberia,2062,ssp126,1.66
LBR,Liberia,2063,ssp126,1.665
LBR,Liberia,2064,ssp126,1.67
LBR,Liberia,2065,ssp126,1.675
LBR,Liberia,2066,ssp126,1.68
LBR,Liberia,2067,ssp126,1.685
LBR,Liberia,2068,ssp126,1.69
LBR,Liberia,2069,ssp126,1.695
LBR,Liberia,2070,ssp126,1.7
LBR,Liberia,2071,ssp126,1.705
LBR,Liberia,2072,ssp126,1.71
LBR,Liberia,2073,ssp126,1.715
LBR,Liberia,2074,ssp126,1.72
LBR,Liberia,2075,ssp126,1.725
LBR,Liberia,2076,ssp126,1.73
LBR,Liberia,2077,ssp126,1.735
LBR,Liberia,2078,ssp126,1.74
LBR,Liberia,2079,ssp126,1.745
LBR,Liberia,2080,ssp126,1.75
LBR,Liberia,2081,ssp126,1.755
LBR,Liberia,2082,ssp126,1.76
LBR,Liberia,2083,ssp126,1.765
LBR,Liberia,2084,ssp126,1.77
LBR,Liberia,2085,ssp126,1.775
LBR,Liberia,2086,ssp126,1.78
LBR,Liberia,2087,ssp126,1.785
LBR,Liberia,2088,ssp126,1.79
LBR,Liberia,2089,ssp126,1.795
LBR,Liberia,2090,ssp126,1.8
LBR,Liberia,2091,ssp126,1.8
LBR,Liberia,2092,ssp126,1.8
LBR,Liberia,2093,ssp126,1.8
LBR,Liberia,2094,ssp126,1.8
LBR,Liberia,2095,ssp126,1.8
LBR,Liberia,2096,ssp126,1.8
LBR,Liberia,2097,ssp126,1.8
LBR,Liberia,2098,ssp126,1.8
LBR,Liberia,2099,ssp126,1.8
LBR,Liberia,2100,ssp126,1.8
LBR,Liberia,2024,ssp245,1.28
LBR,Liberia,2025,ssp245,1.333
LBR,Liberia,2026,ssp245,1.387
LBR,Liberia,2027,ssp245,1.44
LBR,Liberia,2028,ssp245,1.493
LBR,Liberia,2029,ssp245,1.547
LBR,Liberia,2030,ssp245,1.6
LBR,Liberia,2031,ssp245,1.62
LBR,Liberia,2032,ssp245,1.64
LBR,Liberia,2033,ssp245,1.66
LBR,Liberia,2034,ssp245,1.68
LBR,Liberia,2035,ssp245,1.7
LBR,Liberia,2036,ssp245,1.72
LBR,Liberia,2037,ssp245,1.74
LBR,Liberia,2038,ssp245,1.76
LBR,Liberia,2039,ssp245,1.78
LBR,Liberia,2040,ssp245,1.8
LBR,Liberia,2041,ssp245,1.82
LBR,Liberia,2042,ssp245,1.84
LBR,Liberia,2043,ssp245,1.86
LBR,Liberia,2044,ssp245,1.88
LBR,Liberia,2045,ssp245,1.9
LBR,Liberia,2046,ssp245,1.92
LBR,Liberia,2047,ssp245,1.94
LBR,Liberia,2048,ssp245,1.96
LBR,Liberia,2049,ssp245,1.98
LBR,Liberia,2050,ssp245,2.0
LBR,Liberia,2051,ssp245,2.02
LBR,Liberia,2052,ssp245,2.04
LBR,Liberia,2053,ssp245,2.06
LBR,Liberia,2054,ssp245,2.08
LBR,Liberia,2055,ssp245,2.1
LBR,Liberia,2056,ssp245,2.12
LBR,Liberia,2057,ssp245,2.14
LBR,Liberia,2058,ssp245,2.16
LBR,Liberia,2059,ssp245,2.18
LBR,Liberia,2060,ssp245,2.2
LBR,Liberia,2061,ssp245,2.22
LBR,Liberia,2062,ssp245,2.24
LBR,Liberia,2063,ssp245,2.26
LBR,Liberia,2064,ssp245,2.28
LBR,Liberia,2065,ssp245,2.3
LBR,Liberia,2066,ssp245,2.32
LBR,Liberia,2067,ssp245,2.34
LBR,Liberia,2068,ssp245,2.36
LBR,Liberia,2069,ssp245,2.38
LBR,Liberia,2070,ssp245,2.4
LBR,Liberia,2071,ssp245,2.42
LBR,Liberia,2072,ssp245,2.44
LBR,Liberia,2073,ssp245,2.46
LBR,Liberia,2074,ssp245,2.48
LBR,Liberia,2075,ssp245,2.5
LBR,Liberia,2076,ssp245,2.52
LBR,Liberia,2077,ssp245,2.54
LBR,Liberia,2078,ssp245,2.56
LBR,Liberia,2079,ssp245,2.58
LBR,Liberia,2080,ssp245,2.6
LBR,Liberia,2081,ssp245,2.62
LBR,Liberia,2082,ssp245,2.64
LBR,Liberia,2083,ssp245,2.66
LBR,Liberia,2084,ssp245,2.68
LBR,Liberia,2085,ssp245,2.7
LBR,Liberia,2086,ssp245,2.72
LBR,Liberia,2087,ssp245,2.74
LBR,Liberia,2088,ssp245,2.76
LBR,Liberia,2089,ssp245,2.78
LBR,Liberia,2090,ssp245,2.8
LBR,Liberia,2091,ssp245,2.8
LBR,Liberia,2092,ssp245,2.8
LBR,Liberia,2093,ssp245,2.8
LBR,Liberia,2094,ssp245,2.8
LBR,Liberia,2095,ssp245,2.8
LBR,Liberia,2096,ssp245,2.8
LBR,Liberia,2097,ssp245,2.8
LBR,Liberia,2098,ssp245,2.8
LBR,Liberia,2099,ssp245,2.8
LBR,Liberia,2100,ssp245,2.8
LBR,Liberia,2024,ssp585,1.36
LBR,Liberia,2025,ssp585,1.417
LBR,Liberia,2026,ssp585,1.473
LBR,Liberia,2027,ssp585,1.53
LBR,Liberia,2028,ssp585,1.587
LBR,Liberia,2029,ssp585,1.643
LBR,Liberia,2030,ssp585,1.7
LBR,Liberia,2031,ssp585,1.748
LBR,Liberia,2032,ssp585,1.797
LBR,Liberia,2033,ssp585,1.845
LBR,Liberia,2034,ssp585,1.893
LBR,Liberia,2035,ssp585,1.942
LBR,Liberia,2036,ssp585,1.99
LBR,Liberia,2037,ssp585,2.038
LBR,Liberia,2038,ssp585,2.087
LBR,Liberia,2039,ssp585,2.135
LBR,Liberia,2040,ssp585,2.183
LBR,Liberia,2041,ssp585,2.232
LBR,Liberia,2042,ssp585,2.28
LBR,Liberia,2043,ssp585,2.328
LBR,Liberia,2044,ssp585,2.377
LBR,Liberia,2045,ssp585,2.425
LBR,Liberia,2046,ssp585,2.473
LBR,Liberia,2047,ssp585,2.522
LBR,Liberia,2048,ssp585,2.57
LBR,Liberia,2049,ssp585,2.618
LBR,Liberia,2050,ssp585,2.667
LBR,Liberia,2051,ssp585,2.715
LBR,Liberia,2052,ssp585,2.763
LBR,Liberia,2053,ssp585,2.812
LBR,Liberia,2054,ssp585,2.86
LBR,Liberia,2055,ssp585,2.908
LBR,Liberia,2056,ssp585,2.957
LBR,Liberia,2057,ssp585,3.005
LBR,Liberia,2058,ssp585,3.053
LBR,Liberia,2059,ssp585,3.102
LBR,Liberia,2060,ssp585,3.15
LBR,Liberia,2061,ssp585,3.198
LBR,Liberia,2062,ssp585,3.247
LBR,Liberia,2063,ssp585,3.295
LBR,Liberia,2064,ssp585,3.343
LBR,Liberia,2065,ssp585,3.392
LBR,Liberia,2066,ssp585,3.44
LBR,Liberia,2067,ssp585,3.488
LBR,Liberia,2068,ssp585,3.537
LBR,Liberia,2069,ssp585,3.585
LBR,Liberia,2070,ssp585,3.633
LBR,Liberia,2071,ssp585,3.682
LBR,Liberia,2072,ssp585,3.73
LBR,Liberia,2073,ssp585,3.778
LBR,Liberia,2074,ssp585,3.827
LBR,Liberia,2075,ssp585,3.875
LBR,Liberia,2076,ssp585,3.923
LBR,Liberia,2077,ssp585,3.972
LBR,Liberia,2078,ssp585,4.02
LBR,Liberia,2079,ssp585,4.068
LBR,Liberia,2080,ssp585,4.117
LBR,Liberia,2081,ssp585,4.165
LBR,Liberia,2082,ssp585,4.213
LBR,Liberia,2083,ssp585,4.262
LBR,Liberia,2084,ssp585,4.31
LBR,Liberia,2085,ssp585,4.358
LBR,Liberia,2086,ssp585,4.407
LBR,Liberia,2087,ssp585,4.455
LBR,Liberia,2088,ssp585,4.503
LBR,Liberia,2089,ssp585,4.552
LBR,Liberia,2090,ssp585,4.6
LBR,Liberia,2091,ssp585,4.6
LBR,Liberia,2092,ssp585,4.6
LBR,Liberia,2093,ssp585,4.6
LBR,Liberia,2094,ssp585,4.6
LBR,Liberia,2095,ssp585,4.6
LBR,Liberia,2096,ssp585,4.6
LBR,Liberia,2097,ssp585,4.6
LBR,Liberia,2098,ssp585,4.6
LBR,Liberia,2099,ssp585,4.6
LBR,Liberia,2100,ssp585,4.6
CIV,Ivory Coast,2024,ssp126,1.2
CIV,Ivory Coast,2025,ssp126,1.25
CIV,Ivory Coast,2026,ssp126,1.3
CIV,Ivory Coast,2027,ssp126,1.35
CIV,Ivory Coast,2028,ssp126,1.4
CIV,Ivory Coast,2029,ssp126,1.45
CIV,Ivory Coast,2030,ssp126,1.5
CIV,Ivory Coast,2031,ssp126,1.505
CIV,Ivory Coast,2032,ssp126,1.51
CIV,Ivory Coast,2033,ssp126,1.515
CIV,Ivory Coast,2034,ssp126,1.52
CIV,Ivory Coast,2035,ssp126,1.525
CIV,Ivory Coast,2036,ssp126,1.53
CIV,Ivory Coast,2037,ssp126,1.535
CIV,Ivory Coast,2038,ssp126,1.54
CIV,Ivory Coast,2039,ssp126,1.545
CIV,Ivory Coast,2040,ssp126,1.55
CIV,Ivory Coast,2041,ssp126,1.555
CIV,Ivory Coast,2042,ssp126,1.56
CIV,Ivory Coast,2043,ssp126,1.565
CIV,Ivory Coast,2044,ssp126,1.57
CIV,Ivory Coast,2045,ssp126,1.575
CIV,Ivory Coast,2046,ssp126,1.58
CIV,Ivory Coast,2047,ssp126,1.585
CIV,Ivory Coast,2048,ssp126,1.59
CIV,Ivory Coast,2049,ssp126,1.595
CIV,Ivory Coast,2050,ssp126,1.6
CIV,Ivory Coast,2051,ssp126,1.605
CIV,Ivory Coast,2052,ssp126,1.61
CIV,Ivory Coast,2053,ssp126,1.615
CIV,Ivory Coast,2054,ssp126,1.62
CIV,Ivory Coast,2055,ssp126,1.625
CIV,Ivory Coast,2056,ssp126,1.63
CIV,Ivory Coast,2057,ssp126,1.635
CIV,Ivory Coast,2058,ssp126,1.64
CIV,Ivory Coast,2059,ssp126,1.645
CIV,Ivory Coast,2060,ssp126,1.65
CIV,Ivory Coast,2061,ssp126,1.655
CIV,Ivory Coast,2062,ssp126,1.66
CIV,Ivory Coast,2063,ssp126,1.665
CIV,Ivory Coast,2064,ssp126,1.67
CIV,Ivory Coast,2065,ssp126,1.675
CIV,Ivory Coast,2066,ssp126,1.68
CIV,Ivory Coast,2067,ssp126,1.685
CIV,Ivory Coast,2068,ssp126,1.69
CIV,Ivory Coast,2069,ssp126,1.695
CIV,Ivory Coast,2070,ssp126,1.7
CIV,Ivory Coast,2071,ssp126,1.705
CIV,Ivory Coast,2072,ssp126,1.71
CIV,Ivory Coast,2073,ssp126,1.715
CIV,Ivory Coast,2074,ssp126,1.72
CIV,Ivory Coast,2075,ssp126,1.725
CIV,Ivory Coast,2076,ssp126,1.73
CIV,Ivory Coast,2077,ssp126,1.735
CIV,Ivory Coast,2078,ssp126,1.74
CIV,Ivory Coast,2079,ssp126,1.745
CIV,Ivory Coast,2080,ssp126,1.75
CIV,Ivory Coast,2081,ssp126,1.755
CIV,Ivory Coast,2082,ssp126,1.76
CIV,Ivory Coast,2083,ssp126,1.765
CIV,Ivory Coast,2084,ssp126,1.77
CIV,Ivory Coast,2085,ssp126,1.775
CIV,Ivory Coast,2086,ssp126,1.78
CIV,Ivory Coast,2087,ssp126,1.785
CIV,Ivory Coast,2088,ssp126,1.79
CIV,Ivory Coast,2089,ssp126,1.795
CIV,Ivory Coast,2090,ssp126,1.8
CIV,Ivory Coast,2091,ssp126,1.8
CIV,Ivory Coast,2092,ssp126,1.8
CIV,Ivory Coast,2093,ssp126,1.8
CIV,Ivory Coast,2094,ssp126,1.8
CIV,Ivory Coast,2095,ssp126,1.8
CIV,Ivory Coast,2096,ssp126,1.8
CIV,Ivory Coast,2097,ssp126,1.8
CIV,Ivory Coast,2098,ssp126,1.8
CIV,Ivory Coast,2099,ssp126,1.8
CIV,Ivory Coast,2100,ssp126,1.8
CIV,Ivory Coast,2024,ssp245,1.28
CIV,Ivory Coast,2025,ssp245,1.333
CIV,Ivory Coast,2026,ssp245,1.387
CIV,Ivory Coast,2027,ssp245,1.44
CIV,Ivory Coast,2028,ssp245,1.493
CIV,Ivory Coast,2029,ssp245,1.547
CIV,Ivory Coast,2030,ssp245,1.6
CIV,Ivory Coast,2031,ssp245,1.62
CIV,Ivory Coast,2032,ssp245,1.64
CIV,Ivory Coast,2033,ssp245,1.66
CIV,Ivory Coast,2034,ssp245,1.68
CIV,Ivory Coast,2035,ssp245,1.7
CIV,Ivory Coast,2036,ssp245,1.72
CIV,Ivory Coast,2037,ssp245,1.74
CIV,Ivory Coast,2038,ssp245,1.76
CIV,Ivory Coast,2039,ssp245,1.78
CIV,Ivory Coast,2040,ssp245,1.8
CIV,Ivory Coast,2041,ssp245,1.82
CIV,Ivory Coast,2042,ssp245,1.84
CIV,Ivory Coast,2043,ssp245,1.86
CIV,Ivory Coast,2044,ssp245,1.88
CIV,Ivory Coast,2045,ssp245,1.9
CIV,Ivory Coast,2046,ssp245,1.92
CIV,Ivory Coast,2047,ssp245,1.94
CIV,Ivory Coast,2048,ssp245,1.96
CIV,Ivory Coast,2049,ssp245,1.98
CIV,Ivory Coast,2050,ssp245,2.0
CIV,Ivory Coast,2051,ssp245,2.02
CIV,Ivory Coast,2052,ssp245,2.04
CIV,Ivory Coast,2053,ssp245,2.06
CIV,Ivory Coast,2054,ssp245,2.08
CIV,Ivory Coast,2055,ssp245,2.1
CIV,Ivory Coast,2056,ssp245,2.12
CIV,Ivory Coast,2057,ssp245,2.14
CIV,Ivory Coast,2058,ssp245,2.16
CIV,Ivory Coast,2059,ssp245,2.18
CIV,Ivory Coast,2060,ssp245,2.2
CIV,Ivory Coast,2061,ssp245,2.22
CIV,Ivory Coast,2062,ssp245,2.24
CIV,Ivory Coast,2063,ssp245,2.26
CIV,Ivory Coast,2064,ssp245,2.28
CIV,Ivory Coast,2065,ssp245,2.3
CIV,Ivory Coast,2066,ssp245,2.32
CIV,Ivory Coast,2067,ssp245,2.34
CIV,Ivory Coast,2068,ssp245,2.36
CIV,Ivory Coast,2069,ssp245,2.38
CIV,Ivory Coast,2070,ssp245,2.4
CIV,Ivory Coast,2071,ssp245,2.42
CIV,Ivory Coast,2072,ssp245,2.44
CIV,Ivory Coast,2073,ssp245,2.46
CIV,Ivory Coast,2074,ssp245,2.48
CIV,Ivory Coast,2075,ssp245,2.5
CIV,Ivory Coast,2076,ssp245,2.52
CIV,Ivory Coast,2077,ssp245,2.54
CIV,Ivory Coast,2078,ssp245,2.56
CIV,Ivory Coast,2079,ssp245,2.58
CIV,Ivory Coast,2080,ssp245,2.6
CIV,Ivory Coast,2081,ssp245,2.62
CIV,Ivory Coast,2082,ssp245,2.64
CIV,Ivory Coast,2083,ssp245,2.66
CIV,Ivory Coast,2084,ssp245,2.68
CIV,Ivory Coast,2085,ssp245,2.7
CIV,Ivory Coast,2086,ssp245,2.72
CIV,Ivory Coast,2087,ssp245,2.74
CIV,Ivory Coast,2088,ssp245,2.76
CIV,Ivory Coast,2089,ssp245,2.78
CIV,Ivory Coast,2090,ssp245,2.8
CIV,Ivory Coast,2091,ssp245,2.8
CIV,Ivory Coast,2092,ssp245,2.8
CIV,Ivory Coast,2093,ssp245,2.8
CIV,Ivory Coast,2094,ssp245,2.8
CIV,Ivory Coast,2095,ssp245,2.8
CIV,Ivory Coast,2096,ssp245,2.8
CIV,Ivory Coast,2097,ssp245,2.8
CIV,Ivory Coast,2098,ssp245,2.8
CIV,Ivory Coast,2099,ssp245,2.8
CIV,Ivory Coast,2100,ssp245,2.8
CIV,Ivory Coast,2024,ssp585,1.36
CIV,Ivory Coast,2025,ssp585,1.417
CIV,Ivory Coast,2026,ssp585,1.473
CIV,Ivory Coast,2027,ssp585,1.53
CIV,Ivory Coast,2028,ssp585,1.587
CIV,Ivory Coast,2029,ssp585,1.643
CIV,Ivory Coast,2030,ssp585,1.7
CIV,Ivory Coast,2031,ssp585,1.748
CIV,Ivory Coast,2032,ssp585,1.797
CIV,Ivory Coast,2033,ssp585,1.845
CIV,Ivory Coast,2034,ssp585,1.893
CIV,Ivory Coast,2035,ssp585,1.942
CIV,Ivory Coast,2036,ssp585,1.99
CIV,Ivory Coast,2037,ssp585,2.038
CIV,Ivory Coast,2038,ssp585,2.087
CIV,Ivory Coast,2039,ssp585,2.135
CIV,Ivory Coast,2040,ssp585,2.183
CIV,Ivory Coast,2041,ssp585,2.232
CIV,Ivory Coast,2042,ssp585,2.28
CIV,Ivory Coast,2043,ssp585,2.328
CIV,Ivory Coast,2044,ssp585,2.377
CIV,Ivory Coast,2045,ssp585,2.425
CIV,Ivory Coast,2046,ssp585,2.473
CIV,Ivory Coast,2047,ssp585,2.522
CIV,Ivory Coast,2048,ssp585,2.57
CIV,Ivory Coast,2049,ssp585,2.618
CIV,Ivory Coast,2050,ssp585,2.667
CIV,Ivory Coast,2051,ssp585,2.715
CIV,Ivory Coast,2052,ssp585,2.763
CIV,Ivory Coast,2053,ssp585,2.812
CIV,Ivory Coast,2054,ssp585,2.86
CIV,Ivory Coast,2055,ssp585,2.908
CIV,Ivory Coast,2056,ssp585,2.957
CIV,Ivory Coast,2057,ssp585,3.005
CIV,Ivory Coast,2058,ssp585,3.053
CIV,Ivory Coast,2059,ssp585,3.102
CIV,Ivory Coast,2060,ssp585,3.15
CIV,Ivory Coast,2061,ssp585,3.198
CIV,Ivory Coast,2062,ssp585,3.247
CIV,Ivory Coast,2063,ssp585,3.295
CIV,Ivory Coast,2064,ssp585,3.343
CIV,Ivory Coast,2065,ssp585,3.392
CIV,Ivory Coast,2066,ssp585,3.44
CIV,Ivory Coast,2067,ssp585,3.488
CIV,Ivory Coast,2068,ssp585,3.537
CIV,Ivory Coast,2069,ssp585,3.585
CIV,Ivory Coast,2070,ssp585,3.633
CIV,Ivory Coast,2071,ssp585,3.682
CIV,Ivory Coast,2072,ssp585,3.73
CIV,Ivory Coast,2073,ssp585,3.778
CIV,Ivory Coast,2074,ssp585,3.827
CIV,Ivory Coast,2075,ssp585,3.875
CIV,Ivory Coast,2076,ssp585,3.923
CIV,Ivory Coast,2077,ssp585,3.972
CIV,Ivory Coast,2078,ssp585,4.02
CIV,Ivory Coast,2079,ssp585,4.068
CIV,Ivory Coast,2080,ssp585,4.117
CIV,Ivory Coast,2081,ssp585,4.165
CIV,Ivory Coast,2082,ssp585,4.213
CIV,Ivory Coast,2083,ssp585,4.262
CIV,Ivory Coast,2084,ssp585,4.31
CIV,Ivory Coast,2085,ssp585,4.358
CIV,Ivory Coast,2086,ssp585,4.407
CIV,Ivory Coast,2087,ssp585,4.455
CIV,Ivory Coast,2088,ssp585,4.503
CIV,Ivory Coast,2089,ssp585,4.552
CIV,Ivory Coast,2090,ssp585,4.6
CIV,Ivory Coast,2091,ssp585,4.6
CIV,Ivory Coast,2092,ssp585,4.6
CIV,Ivory Coast,2093,ssp585,4.6
CIV,Ivory Coast,2094,ssp585,4.6
CIV,Ivory Coast,2095,ssp585,4.6
CIV,Ivory Coast,2096,ssp585,4.6
CIV,Ivory Coast,2097,ssp585,4.6
CIV,Ivory Coast,2098,ssp585,4.6
CIV,Ivory Coast,2099,ssp585,4.6
CIV,Ivory Coast,2100,ssp585,4.6
GHA,Ghana,2024,ssp126,1.2
GHA,Ghana,2025,ssp126,1.25
GHA,Ghana,2026,ssp126,1.3
GHA,Ghana,2027,ssp126,1.35
GHA,Ghana,2028,ssp126,1.4
GHA,Ghana,2029,ssp126,1.45
GHA,Ghana,2030,ssp126,1.5
GHA,Ghana,2031,ssp126,1.505
GHA,Ghana,2032,ssp126,1.51
GHA,Ghana,2033,ssp126,1.515
GHA,Ghana,2034,ssp126,1.52
GHA,Ghana,2035,ssp126,1.525
GHA,Ghana,2036,ssp126,1.53
GHA,Ghana,2037,ssp126,1.535
GHA,Ghana,2038,ssp126,1.54
GHA,Ghana,2039,ssp126,1.545
GHA,Ghana,2040,ssp126,1.55
GHA,Ghana,2041,ssp126,1.555
GHA,Ghana,2042,ssp126,1.56
GHA,Ghana,2043,ssp126,1.565
GHA,Ghana,2044,ssp126,1.57
GHA,Ghana,2045,ssp126,1.575
GHA,Ghana,2046,ssp126,1.58
GHA,Ghana,2047,ssp126,1.585
GHA,Ghana,2048,ssp126,1.59
GHA,Ghana,2049,ssp126,1.595
GHA,Ghana,2050,ssp126,1.6
GHA,Ghana,2051,ssp126,1.605
GHA,Ghana,2052,ssp126,1.61
GHA,Ghana,2053,ssp126,1.615
GHA,Ghana,2054,ssp126,1.62
GHA,Ghana,2055,ssp126,1.625
GHA,Ghana,2056,ssp126,1.63
GHA,Ghana,2057,ssp126,1.635
GHA,Ghana,2058,ssp126,1.64
GHA,Ghana,2059,ssp126,1.645
GHA,Ghana,2060,ssp126,1.65
GHA,Ghana,2061,ssp126,1.655
GHA,Ghana,2062,ssp126,1.66
GHA,Ghana,2063,ssp126,1.665
GHA,Ghana,2064,ssp126,1.67
GHA,Ghana,2065,ssp126,1.675
GHA,Ghana,2066,ssp126,1.68
GHA,Ghana,2067,ssp126,1.685
GHA,Ghana,2068,ssp126,1.69
GHA,Ghana,2069,ssp126,1.695
GHA,Ghana,2070,ssp126,1.7
GHA,Ghana,2071,ssp126,1.705
GHA,Ghana,2072,ssp126,1.71
GHA,Ghana,2073,ssp126,1.715
GHA,Ghana,2074,ssp126,1.72
GHA,Ghana,2075,ssp126,1.725
GHA,Ghana,2076,ssp126,1.73
GHA,Ghana,2077,ssp126,1.735
GHA,Ghana,2078,ssp126,1.74
GHA,Ghana,2079,ssp126,1.745
GHA,Ghana,2080,ssp126,1.75
GHA,Ghana,2081,ssp126,1.755
GHA,Ghana,2082,ssp126,1.76
GHA,Ghana,2083,ssp126,1.765
GHA,Ghana,2084,ssp126,1.77
GHA,Ghana,2085,ssp126,1.775
GHA,Ghana,2086,ssp126,1.78
GHA,Ghana,2087,ssp126,1.785
GHA,Ghana,2088,ssp126,1.79
GHA,Ghana,2089,ssp126,1.795
GHA,Ghana,2090,ssp126,1.8
GHA,Ghana,2091,ssp126,1.8
GHA,Ghana,2092,ssp126,1.8
GHA,Ghana,2093,ssp126,1.8
GHA,Ghana,2094,ssp126,1.8
GHA,Ghana,2095,ssp126,1.8
GHA,Ghana,2096,ssp126,1.8
GHA,Ghana,2097,ssp126,1.8
GHA,Ghana,2098,ssp126,1.8
GHA,Ghana,2099,ssp126,1.8
GHA,Ghana,2100,ssp126,1.8
GHA,Ghana,2024,ssp245,1.28
GHA,Ghana,2025,ssp245,1.333
GHA,Ghana,2026,ssp245,1.387
GHA,Ghana,2027,ssp245,1.44
GHA,Ghana,2028,ssp245,1.493
GHA,Ghana,2029,ssp245,1.547
GHA,Ghana,2030,ssp245,1.6
GHA,Ghana,2031,ssp245,1.62
GHA,Ghana,2032,ssp245,1.64
GHA,Ghana,2033,ssp245,1.66
GHA,Ghana,2034,ssp245,1.68
GHA,Ghana,2035,ssp245,1.7
GHA,Ghana,2036,ssp245,1.72
GHA,Ghana,2037,ssp245,1.74
GHA,Ghana,2038,ssp245,1.76
GHA,Ghana,2039,ssp245,1.78
GHA,Ghana,2040,ssp245,1.8
GHA,Ghana,2041,ssp245,1.82
GHA,Ghana,2042,ssp245,1.84
GHA,Ghana,2043,ssp245,1.86
GHA,Ghana,2044,ssp245,1.88
GHA,Ghana,2045,ssp245,1.9
GHA,Ghana,2046,ssp245,1.92
GHA,Ghana,2047,ssp245,1.94
GHA,Ghana,2048,ssp245,1.96
